method,budget,repeat,rho_all,mse_new
stratified_bayes_irt,25,6,0.9230769230769231,0.03896023419345106
stratified_bayes_irt,30,6,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,6,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,6,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,6,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,6,0.9930069930069931,0.026870588803380124
stratified_bayes_irt,55,6,0.9930069930069931,0.016546395848688143
stratified_bayes_irt,60,6,0.9930069930069931,0.011703548614254827
stratified_bayes_irt,65,6,0.9930069930069931,0.007239132007039525
stratified_bayes_irt,70,6,0.9930069930069931,0.004553949058120318
stratified_bayes_irt,75,6,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,6,0.9930069930069931,0.0031329664629545866
stratified_bayes_irt,85,6,0.9930069930069931,0.0011664413641791522
stratified_bayes_irt,90,6,0.9930069930069931,0.00019719628083392628
stratified_bayes_irt,5,7,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,7,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,7,0.9702291586486097,0.09003826098620123
stratified_bayes_irt,20,7,0.9422080999150758,0.05718522710125248
stratified_bayes_irt,25,7,0.9230769230769231,0.03896023419345106
stratified_bayes_irt,30,7,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,7,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,7,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,7,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,7,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,7,0.9930069930069931,0.016546395848688136
stratified_bayes_irt,60,7,0.9930069930069931,0.011703548614254822
stratified_bayes_irt,65,7,0.9930069930069931,0.0072391320070395206
stratified_bayes_irt,70,7,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,7,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,7,0.9930069930069931,0.002646197845933306
stratified_bayes_irt,85,7,0.9930069930069931,0.000836754746102634
stratified_bayes_irt,90,7,0.9930069930069931,0.00021715950647091097
stratified_bayes_irt,5,8,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,8,0.9176896735232337,0.11052068809416023
stratified_bayes_irt,15,8,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,8,0.9422080999150758,0.05094302851969218
stratified_bayes_irt,25,8,0.9281975705483089,0.03936851788139432
stratified_bayes_irt,30,8,0.9281975705483089,0.04142943513907751
stratified_bayes_irt,35,8,0.9440559440559443,0.03885865306738359
stratified_bayes_irt,40,8,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,8,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,8,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,8,0.9930069930069931,0.01654639584868814
stratified_bayes_irt,60,8,0.9930069930069931,0.011703548614254827
stratified_bayes_irt,65,8,0.9930069930069931,0.007365196885968566
stratified_bayes_irt,70,8,0.9930069930069931,0.004553949058120318
stratified_bayes_irt,75,8,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,8,0.9930069930069931,0.002646197845933306
stratified_bayes_irt,85,8,0.9930069930069931,0.0011664413641791522
stratified_bayes_irt,90,8,0.9930069930069931,0.0001526467667808654
stratified_bayes_irt,5,9,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,9,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,9,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,9,0.9422080999150758,0.0509430285196922
stratified_bayes_irt,25,9,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,9,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,9,0.9789533946223928,0.05069237719533265
stratified_bayes_irt,40,9,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,9,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,9,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,9,0.9930069930069931,0.01654639584868814
stratified_bayes_irt,60,9,0.9930069930069931,0.011928765320322596
stratified_bayes_irt,65,9,0.9930069930069931,0.007239132007039525
stratified_bayes_irt,70,9,0.9930069930069931,0.004553949058120318
stratified_bayes_irt,75,9,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,9,0.9930069930069931,0.0024047084842311775
stratified_bayes_irt,85,9,0.9930069930069931,0.0010212795197167108
stratified_bayes_irt,90,9,0.9930069930069931,0.00022136229081553876
stratified_bayes_irt,5,10,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,10,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,10,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,10,0.9422080999150758,0.05718522710125248
stratified_bayes_irt,25,10,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,10,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,10,0.9527159969401509,0.04903436590571042
stratified_bayes_irt,40,10,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,10,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,10,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,10,0.9930069930069931,0.016906937434761644
stratified_bayes_irt,60,10,0.9930069930069931,0.011928765320322596
stratified_bayes_irt,65,10,0.9930069930069931,0.007365196885968563
stratified_bayes_irt,70,10,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,10,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,10,0.9930069930069931,0.0031329664629545866
stratified_bayes_irt,85,10,0.9930069930069931,0.0011664413641791522
stratified_bayes_irt,90,10,0.9930069930069931,0.00019719628083392628
stratified_bayes_irt,5,11,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,11,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,11,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,11,0.9422080999150758,0.05094302851969218
stratified_bayes_irt,25,11,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,11,0.9281975705483089,0.04142943513907751
stratified_bayes_irt,35,11,0.9789533946223928,0.05030714054748201
stratified_bayes_irt,40,11,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,11,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,11,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,11,0.9930069930069931,0.01498484611537824
stratified_bayes_irt,60,11,0.9860139860139862,0.008896101805744176
stratified_bayes_irt,65,11,0.9930069930069931,0.007365196885968556
stratified_bayes_irt,70,11,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,11,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,11,0.9930069930069931,0.002404708484231176
stratified_bayes_irt,85,11,0.9930069930069931,0.00102127951971671
stratified_bayes_irt,90,11,0.9930069930069931,0.00019719628083392582
stratified_bayes_irt,5,12,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,12,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,12,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,12,0.9422080999150758,0.04987458880338012
stratified_bayes_irt,25,12,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,12,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,12,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,12,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,12,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,12,0.9930069930069931,0.026870588803380124
stratified_bayes_irt,55,12,0.9930069930069931,0.014682589506738654
stratified_bayes_irt,60,12,0.9860139860139862,0.008896101805744185
stratified_bayes_irt,65,12,0.9930069930069931,0.007239132007039518
stratified_bayes_irt,70,12,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,12,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,12,0.9930069930069931,0.002780129583521958
stratified_bayes_irt,85,12,0.9930069930069931,0.0012270269000205219
stratified_bayes_irt,90,12,0.9930069930069931,0.00018845799171738598
stratified_bayes_irt,5,13,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,13,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,13,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,13,0.9422080999150758,0.05094302851969218
stratified_bayes_irt,25,13,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,13,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,13,0.9527159969401509,0.04903436590571042
stratified_bayes_irt,40,13,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,13,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,13,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,13,0.9930069930069931,0.01498484611537824
stratified_bayes_irt,60,13,0.9860139860139862,0.008896101805744176
stratified_bayes_irt,65,13,0.9930069930069931,0.007365196885968556
stratified_bayes_irt,70,13,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,13,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,13,0.9930069930069931,0.002404708484231176
stratified_bayes_irt,85,13,0.9930069930069931,0.0008738010539874899
stratified_bayes_irt,90,13,0.9930069930069931,0.00014382091965714575
stratified_bayes_irt,5,14,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,14,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,14,0.9510489510489512,0.05855772513119728
stratified_bayes_irt,20,14,0.9422080999150758,0.05718522710125248
stratified_bayes_irt,25,14,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,14,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,14,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,14,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,14,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,14,0.9930069930069931,0.026870588803380124
stratified_bayes_irt,55,14,0.9930069930069931,0.016259378675017196
stratified_bayes_irt,60,14,0.9930069930069931,0.011434833090220161
stratified_bayes_irt,65,14,0.9930069930069931,0.007239132007039525
stratified_bayes_irt,70,14,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,14,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,14,0.9930069930069931,0.0031329664629545853
stratified_bayes_irt,85,14,0.9930069930069931,0.0010403229318249841
stratified_bayes_irt,90,14,0.9930069930069931,0.00019719628083392628
stratified_bayes_irt,5,15,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,15,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,15,0.9702291586486097,0.09003826098620123
stratified_bayes_irt,20,15,0.9422080999150758,0.04987458880338012
stratified_bayes_irt,25,15,0.9230769230769231,0.03896023419345106
stratified_bayes_irt,30,15,0.9281975705483089,0.04142943513907751
stratified_bayes_irt,35,15,0.9527159969401509,0.04868178231908429
stratified_bayes_irt,40,15,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,15,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,15,0.9930069930069931,0.026870588803380124
stratified_bayes_irt,55,15,0.9930069930069931,0.014984846115378243
stratified_bayes_irt,60,15,0.9930069930069931,0.010482902436161836
stratified_bayes_irt,65,15,0.9930069930069931,0.007239132007039518
stratified_bayes_irt,70,15,0.9930069930069931,0.005802639172463926
stratified_bayes_irt,75,15,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,15,0.9930069930069931,0.0031329664629545853
stratified_bayes_irt,85,15,0.9930069930069931,0.0010212795197167108
stratified_bayes_irt,90,15,0.9930069930069931,0.00018845799171738598
stratified_bayes_irt,5,16,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,16,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,16,0.9492133645984593,0.058702090773435266
stratified_bayes_irt,20,16,0.9422080999150758,0.05718522710125248
stratified_bayes_irt,25,16,0.9230769230769231,0.03896023419345106
stratified_bayes_irt,30,16,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,16,0.9789533946223928,0.05030714054748201
stratified_bayes_irt,40,16,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,16,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,16,0.9930069930069931,0.026870588803380124
stratified_bayes_irt,55,16,0.9930069930069931,0.016196685984084653
stratified_bayes_irt,60,16,0.9930069930069931,0.012642398102040486
stratified_bayes_irt,65,16,0.9930069930069931,0.007365196885968563
stratified_bayes_irt,70,16,0.9930069930069931,0.005802639172463928
stratified_bayes_irt,75,16,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,16,0.9930069930069931,0.002646197845933304
stratified_bayes_irt,85,16,0.9930069930069931,0.0007947021803954999
stratified_bayes_irt,90,16,0.9930069930069931,0.00019719628083392628
stratified_bayes_irt,5,17,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,17,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,17,0.9702291586486097,0.09003826098620123
stratified_bayes_irt,20,17,0.9492133645984593,0.057763950505507804
stratified_bayes_irt,25,17,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,17,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,17,0.9789533946223928,0.05030714054748201
stratified_bayes_irt,40,17,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,17,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,17,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,17,0.9930069930069931,0.016196685984084653
stratified_bayes_irt,60,17,0.9930069930069931,0.011434833090220156
stratified_bayes_irt,65,17,0.9930069930069931,0.007365196885968559
stratified_bayes_irt,70,17,0.9930069930069931,0.005802639172463928
stratified_bayes_irt,75,17,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,17,0.9930069930069931,0.002404708484231176
stratified_bayes_irt,85,17,0.9930069930069931,0.0007811951004671574
stratified_bayes_irt,90,17,0.9930069930069931,0.00015264676678086527
stratified_bayes_irt,5,18,0.8629109946080098,0.21146678738494037
stratified_bayes_irt,10,18,0.9438654593312678,0.17683983703033046
stratified_bayes_irt,15,18,0.9492133645984593,0.058702090773435266
stratified_bayes_irt,20,18,0.9422080999150758,0.05718522710125248
stratified_bayes_irt,25,18,0.9230769230769231,0.03936851788139432
stratified_bayes_irt,30,18,0.9281975705483089,0.04178893080495615
stratified_bayes_irt,35,18,0.9789533946223928,0.05069237719533265
stratified_bayes_irt,40,18,0.9790209790209792,0.0413385958955787
stratified_bayes_irt,45,18,0.9790209790209792,0.03297999988822382
stratified_bayes_irt,50,18,0.9930069930069931,0.028551837030330474
stratified_bayes_irt,55,18,0.9930069930069931,0.01619668598408466
stratified_bayes_irt,60,18,0.9930069930069931,0.011928765320322596
stratified_bayes_irt,65,18,0.9930069930069931,0.007365196885968563
stratified_bayes_irt,70,18,0.9930069930069931,0.005802639172463928
stratified_bayes_irt,75,18,0.9930069930069931,0.0033854382911657783
stratified_bayes_irt,80,18,0.9930069930069931,0.0024047084842311775
stratified_bayes_irt,85,18,0.9930069930069931,0.0010212795197167117
